Radiant_Score,Dire_Score,Win,Radiant_Gold_Per_Minute_Per_Game,Radiant_XP_Per_Minute_Per_Game,Radiant_Lane_Efficient_Points_Per_Game,Radiant_Stuns_Per_Game,Radiant_Tower_Kills_Per_Game,Radiant_Actions_Per_Minute,Dire_Gold_Per_Minute_Per_Game,Dire_XP_Per_Minute_Per_Game,Dire_Lane_Efficient_Points_Per_Game,Dire_Stuns_Per_Game,Dire_Tower_Kills_Per_Game,Dire_Actions_Per_Minute
40,28,0,2062.53,2408.75,260.81,173.63,3.0199999999999996,1487.54,2361.7699999999995,2569.81,268.81,119.29,5.39,826.26
36,29,1,2178.39,2489.92,258.49,119.46000000000001,5.51,962.0,2146.5,2443.5499999999997,240.92999999999998,122.31,4.37,769.8
32,11,0,2178.3100000000004,2523.43,241.45,159.87,3.7800000000000002,995.33,2278.0,2559.12,270.45,132.67000000000002,5.23,778.3299999999999
25,9,0,2069.68,2277.5299999999997,258.95,189.9,2.52,618.2800000000001,2471.1,2524.58,310.09000000000003,151.5,5.41,768.28
7,33,1,2409.65,2391.19,271.91999999999996,95.58,4.54,872.6800000000001,2572.5299999999997,2537.1299999999997,305.45,102.79,6.54,793.76
20,29,1,2510.34,2570.0,284.91,122.87,4.640000000000001,1017.62,2712.37,2697.86,315.28,119.05999999999999,7.14,770.1
26,25,0,2671.71,2633.39,342.44000000000005,139.81,8.99,797.3800000000001,2533.63,2546.03,286.0,109.67999999999999,5.52,764.3399999999999
32,22,0,2316.48,2370.9199999999996,226.34,135.75,2.6599999999999993,776.5600000000001,2549.5200000000004,2502.6000000000004,291.95000000000005,91.55000000000001,5.79,770.47
30,34,1,2516.31,2550.8399999999997,326.95,151.69,6.859999999999999,919.51,2688.01,2712.5799999999995,304.66,110.92999999999999,7.27,782.7399999999999
4,38,1,2511.8399999999997,2448.5099999999998,287.59999999999997,111.05000000000001,5.6899999999999995,970.97,2493.75,2491.3199999999997,270.12,102.5,4.21,748.79
28,32,1,2739.15,2679.37,321.45,145.09,6.93,869.05,2688.01,2712.58,304.66,110.93,7.27,782.7399999999999
23,6,0,2558.6,2460.98,317.6,129.58999999999997,6.220000000000001,915.0,2549.5199999999995,2502.6,291.95000000000005,91.55000000000001,5.79,770.47
22,33,1,2446.2999999999997,2422.1000000000004,291.34999999999997,103.14,6.4,673.1800000000001,2549.5199999999995,2502.6,291.95000000000005,91.55000000000001,5.79,770.47
34,25,0,2299.65,2235.63,302.56,94.02,6.47,1733.18,2549.5199999999995,2502.6,291.95000000000005,91.55000000000001,5.79,770.47
7,23,1,2557.38,2606.48,304.28999999999996,121.67000000000002,5.369999999999999,687.3,2616.2300000000005,2646.43,296.8,111.27,6.08,912.2999999999998
15,6,0,2540.64,2442.23,328.91999999999996,77.64000000000001,6.93,1365.5600000000002,2549.5199999999995,2502.6000000000004,291.95000000000005,91.55000000000001,5.79,770.47
8,30,1,2299.65,2235.63,302.56,94.02000000000001,6.470000000000001,1733.18,2549.5200000000004,2502.6,291.95000000000005,91.55000000000001,5.79,770.47
23,37,1,1990.88,2067.94,261.93,159.44,1.9500000000000002,1389.44,2260.61,2251.58,266.33,86.94,5.059999999999999,807.4699999999999
6,28,1,2749.54,2745.21,310.49,105.0,7.069999999999999,790.9999999999999,2791.67,2718.5499999999997,323.58,118.00999999999999,8.14,773.18
36,28,0,2299.65,2235.6299999999997,302.56,94.02,6.470000000000001,1733.18,1977.6200000000001,1965.9099999999999,223.87,72.37,3.7,603.1199999999999
31,20,0,2630.29,2579.6800000000003,294.48999999999995,153.12,6.5600000000000005,854.26,2822.88,2807.4599999999996,321.79,106.66,8.790000000000001,794.81
31,46,1,2547.0,2581.4700000000003,295.9,122.3,6.1899999999999995,1006.54,2673.96,2600.3,337.83,63.92,8.48,882.83
7,18,1,2549.52,2502.6,291.95,91.55000000000001,5.789999999999999,770.47,2649.8199999999997,2597.95,306.93,69.16,7.02,782.6100000000001
31,11,0,2680.7,2763.43,346.78000000000003,124.04000000000002,6.93,890.04,2484.49,2504.4,283.25,107.72,5.47,754.23
31,25,0,2351.14,2586.1899999999996,247.19,169.04999999999998,3.54,1015.3600000000001,2361.77,2569.81,268.81,119.28999999999999,5.39,826.26
5,24,1,1990.88,2067.94,261.93,159.44,1.9500000000000002,1389.44,2260.6099999999997,2251.58,266.33,86.94,5.06,807.4699999999999
14,45,1,2283.44,2580.82,282.43,131.74,6.32,970.01,2278.0,2559.12,270.45,132.67000000000002,5.23,778.3299999999999
8,15,1,2504.88,2701.35,287.96000000000004,136.53,7.1499999999999995,1008.81,2556.5299999999997,2736.32,309.55,115.57999999999998,6.569999999999999,980.89
27,32,1,2518.72,2597.12,285.03000000000003,149.60999999999999,3.68,840.33,2712.37,2697.86,315.28,119.05999999999999,7.14,770.1
19,46,1,2121.33,2535.31,265.52,135.70999999999998,5.08,1467.6299999999999,2363.9700000000003,2680.23,297.15,111.03999999999999,6.17,1152.99
16,40,1,1830.4699999999998,2099.13,231.81,140.32,4.19,985.04,2430.9,2705.13,309.97999999999996,141.49,6.73,1165.2
31,33,1,2241.9900000000002,2558.1800000000003,272.56,132.69,5.6,929.99,2430.9,2705.13,309.97999999999996,141.49,6.73,1165.2
15,3,0,1947.2400000000002,2039.7600000000002,279.28000000000003,142.77,2.38,1477.55,2367.66,2365.18,317.21,110.39999999999999,5.06,1102.73
26,14,0,2418.19,2756.1,284.57,122.82999999999998,7.13,1374.16,2085.96,2392.94,257.49,95.39,4.91,731.13
30,43,1,2462.05,2744.24,282.39,88.24,4.96,682.3,2278.0,2559.12,270.45,132.67000000000002,5.23,778.3299999999999
40,22,0,2510.34,2570.0,284.90999999999997,122.87,4.640000000000001,1017.62,2712.37,2697.86,315.28,119.06,7.140000000000001,770.1
16,29,1,2178.31,2523.43,241.45,159.87,3.7800000000000002,995.33,2278.0,2559.12,270.45,132.67000000000002,5.23,778.33
29,19,0,2283.44,2580.8199999999997,282.43,131.74,6.32,970.01,2278.0,2559.12,270.45,132.67000000000002,5.23,778.33
43,31,0,2178.3100000000004,2523.43,241.45,159.87,3.7800000000000002,995.33,2278.0,2559.12,270.45,132.67000000000002,5.23,778.3299999999999
51,35,0,2688.01,2712.5799999999995,304.66,110.93,7.27,782.7399999999999,2903.95,2887.5099999999998,327.29,89.6,9.95,785.2399999999999
31,13,0,2437.1499999999996,2761.99,293.61,143.41,5.609999999999999,1136.1399999999999,2068.46,2285.0,257.25,118.5,4.56,787.5899999999999
22,8,0,2368.8900000000003,2758.16,274.92,134.88,5.62,1189.59,2085.96,2392.9399999999996,257.49,95.39,4.91,731.13
16,19,1,2245.77,2685.6400000000003,324.89,136.65,7.35,0.0,2019.67,2425.08,273.86,115.3,5.800000000000001,0.0
13,19,1,2411.48,2641.8600000000006,321.61999999999995,150.87,7.31,1383.23,2163.09,2424.46,291.55,154.79,5.359999999999999,1288.24
44,26,1,2411.48,2641.8599999999997,321.62,150.87,7.31,1383.23,2163.09,2424.46,291.55,154.79,5.359999999999999,1288.24
12,31,1,2180.53,2407.44,288.84000000000003,169.42000000000002,5.2,1437.05,2031.59,2293.5699999999997,275.02000000000004,164.63000000000002,4.0,1120.44
25,44,1,2588.97,3016.5099999999998,335.96,185.73,7.1899999999999995,1327.8900000000003,2158.84,2686.5,297.5,213.96,4.58,1405.65
15,36,1,1793.18,2307.46,252.23,142.3,3.12,0.0,2019.67,2425.08,273.86,115.3,5.800000000000001,0.0
22,6,0,2245.77,2685.6400000000003,324.89,136.65,7.3500000000000005,0.0,2019.67,2425.08,273.86,115.3,5.800000000000001,0.0
14,25,1,2544.0699999999997,2728.84,285.32,131.37,6.55,1049.01,2305.11,2558.16,271.06,143.13,5.58,842.73
14,21,1,2637.4100000000003,2911.45,362.42,189.87,8.95,1219.9,2325.66,2807.05,299.86,203.92000000000002,5.97,1484.9099999999999
22,26,1,2588.0699999999997,2847.59,325.91999999999996,127.94999999999999,6.26,1524.01,2350.4199999999996,2592.87,310.08,143.23999999999998,6.3100000000000005,1107.1200000000001
8,29,1,2419.6700000000005,2679.6899999999996,303.83,114.35,7.51,698.86,2183.17,2472.5,290.52,148.82999999999998,5.24,1186.98
37,21,0,1959.35,2149.86,311.04999999999995,132.52,4.61,927.56,2232.3399999999997,2463.33,284.37,142.09,6.08,902.5600000000001
25,28,1,2369.88,2581.2900000000004,285.96,169.26,5.4,1477.27,2232.3399999999997,2463.33,284.37,142.09,6.08,902.5600000000001
39,31,1,1987.0500000000002,2279.0,277.07,180.97,3.0200000000000005,1646.2299999999998,2232.3399999999997,2463.33,284.37,142.09,6.08,902.5600000000001
40,33,1,2145.44,2574.27,287.21999999999997,210.45000000000002,4.470000000000001,1427.6399999999999,2358.5499999999997,2618.08,298.42,137.12,6.800000000000001,1079.22
6,20,1,1686.55,2117.54,194.88,218.08999999999997,1.78,1210.08,2345.8900000000003,2574.2,296.89,148.93,6.02,1101.96
24,10,0,2527.1099999999997,2891.1500000000005,344.85,112.49000000000001,8.829999999999998,0.0,2019.67,2425.08,273.86,115.3,5.8,0.0
35,27,0,2527.11,2891.15,344.85,112.49000000000001,8.83,0.0,2019.67,2425.08,273.86,115.3,5.8,0.0
18,37,1,1714.54,2144.03,250.51,128.89000000000001,3.4200000000000004,0.0,2019.67,2425.08,273.86,115.3,5.8,0.0
13,23,1,2180.5299999999997,2407.44,288.84,169.42,5.199999999999999,1437.0499999999997,2031.59,2293.5699999999997,275.02,164.63000000000002,4.0,1120.44
24,12,0,2527.11,2891.1500000000005,344.85,112.49,8.83,0.0,2019.67,2425.08,273.86,115.3,5.8,0.0
14,27,1,2527.11,2891.1500000000005,344.84999999999997,112.49000000000001,8.829999999999998,0.0,2019.67,2425.08,273.86,115.3,5.8,0.0
20,27,1,1723.11,2264.64,217.99,186.10999999999999,1.8000000000000003,1125.65,2325.66,2807.0499999999997,299.86,203.92000000000002,5.97,1484.9099999999999
34,26,1,2913.8599999999997,2908.52,363.4,94.23,11.100000000000001,1554.84,2345.8900000000003,2574.2,296.89,148.93,6.02,1101.96
7,33,1,2165.21,2473.6,296.43,89.18,6.98,934.76,2304.86,2691.71,294.19000000000005,167.48999999999998,6.260000000000001,1096.09
23,13,0,1795.3500000000001,2110.48,235.99,135.39,2.84,1521.73,2350.42,2592.87,310.08,143.23999999999998,6.3100000000000005,1107.1200000000001
18,32,1,2328.8999999999996,2607.23,301.68,158.02,5.75,845.2600000000001,2358.55,2618.08,298.4200000000001,137.12,6.800000000000001,1079.22
17,34,1,2069.83,2231.02,277.91999999999996,159.39,3.9800000000000004,1290.8899999999999,2345.8900000000003,2574.2,296.89,148.93,6.02,1101.96
6,21,1,1991.69,2294.6,259.74,206.66000000000003,2.8,1609.54,2183.17,2472.5,290.52,148.82999999999998,5.24,1186.98
20,23,1,1991.69,2294.6,259.74,206.66000000000003,2.8,1609.54,2183.17,2472.5,290.52,148.82999999999998,5.24,1186.98
18,34,1,1745.74,2280.63,205.67000000000002,211.7,2.21,919.6800000000001,2068.2799999999997,2558.8399999999997,283.88,142.66,6.32,1628.3600000000001
34,17,0,2145.44,2574.27,287.21999999999997,210.45,4.47,1427.6399999999999,2358.55,2618.08,298.4200000000001,137.12,6.800000000000001,1079.22
12,23,1,2145.44,2574.27,287.21999999999997,210.45000000000002,4.470000000000001,1427.6399999999999,2358.55,2618.08,298.4200000000001,137.12,6.800000000000001,1079.22
26,19,0,2541.94,2750.1,356.67,147.57,7.39,1199.44,2345.8900000000003,2574.2,296.89,148.93,6.02,1101.96
24,17,0,2247.4900000000002,2546.6400000000003,278.74,175.14,5.31,1905.0700000000002,2358.55,2618.08,298.4200000000001,137.12,6.800000000000001,1079.22
30,35,0,1999.0900000000001,2269.46,312.08,167.39999999999998,5.18,937.12,2183.17,2472.5,290.52,148.82999999999998,5.24,1186.98
19,36,1,1959.3500000000001,2149.8599999999997,311.05,132.51999999999998,4.61,927.56,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
7,31,1,2256.62,2541.51,295.57,154.7,5.799999999999999,1013.0600000000001,2358.55,2618.08,298.4200000000001,137.12,6.800000000000001,1079.22
22,36,1,2419.67,2679.6899999999996,303.83,114.35,7.51,698.86,2183.17,2472.5,290.52,148.82999999999998,5.24,1186.98
25,15,0,2150.78,2492.64,282.46,175.34,4.6899999999999995,1456.38,2350.42,2592.87,310.08,143.23999999999998,6.3100000000000005,1107.1200000000001
38,32,1,2132.8599999999997,2696.9900000000002,288.02,188.42000000000002,5.09,1036.99,2068.2799999999997,2558.8399999999997,283.88,142.66,6.32,1628.3600000000001
19,26,1,2788.33,3127.99,339.25,173.61,9.24,1440.8500000000001,2325.66,2807.0499999999997,299.86,203.92000000000002,5.97,1484.9099999999999
31,14,0,2527.11,2891.15,344.85,112.49000000000001,8.83,0.0,2019.67,2425.08,273.86,115.3,5.8,0.0
19,30,1,2245.7699999999995,2685.6400000000003,324.89,136.64999999999998,7.35,0.0,2019.67,2425.08,273.86,115.3,5.8,0.0
20,12,0,1941.5099999999998,2365.37,271.48999999999995,130.32999999999998,3.9299999999999997,0.0,2019.67,2425.08,273.86,115.3,5.8,0.0
36,47,1,2245.77,2685.6400000000003,324.89,136.65,7.3500000000000005,0.0,2019.67,2425.08,273.86,115.3,5.8,0.0
26,35,1,2527.11,2891.1500000000005,344.84999999999997,112.49000000000001,8.829999999999998,0.0,2019.67,2425.08,273.86,115.3,5.8,0.0
28,20,0,1531.98,2050.05,180.14,206.05,1.21,0.0,2019.67,2425.08,273.86,115.3,5.8,0.0
11,23,1,2467.04,2671.79,332.48,146.46,6.880000000000001,1421.2,2198.11,2436.7599999999998,297.15,155.71,4.79,1323.69
10,21,1,1670.33,2168.46,237.0,117.59000000000002,2.9899999999999998,0.0,2019.67,2425.08,273.86,115.3,5.8,0.0
26,10,0,2411.48,2641.86,321.62,150.87,7.31,1383.23,2163.09,2424.46,291.55,154.79000000000002,5.359999999999999,1288.24
35,10,0,2245.77,2685.6400000000003,324.89,136.65,7.35,0.0,2019.67,2425.08,273.86,115.3,5.8,0.0
12,36,1,2637.4100000000003,2911.45,362.42,189.87,8.95,1219.9,2325.66,2807.0499999999997,299.86,203.92000000000002,5.97,1484.9099999999999
14,41,1,2256.62,2541.51,295.57000000000005,154.7,5.8,1013.06,2358.5499999999997,2618.08,298.42,137.12,6.800000000000001,1079.22
14,30,1,2295.76,2748.7,289.90000000000003,189.28,5.28,1171.46,2325.66,2807.0499999999997,299.86,203.92000000000002,5.97,1484.9099999999999
29,31,0,2289.16,2521.4500000000003,302.5,121.77000000000001,8.85,1201.44,2183.17,2472.5,290.52,148.82999999999998,5.24,1186.98
34,35,1,2312.75,2561.57,323.88,202.32999999999998,6.15,1287.2,2232.34,2463.33,284.37,142.09,6.08,902.56
20,33,1,1997.97,2322.7799999999997,266.21999999999997,165.42,4.12,1015.77,2350.4199999999996,2592.87,310.08,143.23999999999998,6.3100000000000005,1107.1200000000001
16,15,1,2317.85,2587.84,280.03999999999996,133.62,5.48,940.52,2183.17,2472.5,290.52,148.82999999999998,5.24,1186.98
20,39,1,2078.9500000000003,2355.93,241.67000000000002,159.34000000000003,3.59,1003.12,2183.17,2472.5,290.52,148.82999999999998,5.24,1186.98
16,27,1,2317.85,2587.8399999999997,280.03999999999996,133.62,5.4799999999999995,940.52,2183.17,2472.5,290.52,148.82999999999998,5.24,1186.98
15,29,1,2180.96,2406.75,282.95,164.94,5.19,1315.4,2232.34,2463.33,284.37,142.09,6.08,902.56
22,44,1,2109.4700000000003,2698.4399999999996,272.15,250.26999999999998,3.3800000000000003,1427.1100000000001,2325.66,2807.0499999999997,299.86,203.92000000000002,5.97,1484.9099999999999
23,40,1,2512.62,2799.1600000000003,306.84000000000003,158.52999999999997,6.619999999999999,849.12,2304.86,2691.7099999999996,294.19000000000005,167.49,6.260000000000001,1096.09
28,40,1,3045.1100000000006,3065.67,376.91999999999996,64.86,11.170000000000002,1456.63,2232.34,2463.33,284.37,142.09,6.08,902.56
24,27,1,2167.61,2563.5600000000004,279.1,185.24,4.800000000000001,1432.5,2350.4199999999996,2592.87,310.08,143.23999999999998,6.3100000000000005,1107.1200000000001
30,24,0,1959.35,2149.86,311.05,132.51999999999998,4.61,927.56,2232.34,2463.33,284.37,142.09,6.08,902.56
26,12,0,2264.84,2488.2299999999996,295.34999999999997,148.18,5.17,1023.3900000000001,2350.4199999999996,2592.87,310.08,143.23999999999998,6.3100000000000005,1107.1200000000001
15,29,1,2415.7900000000004,2708.6899999999996,303.40000000000003,152.56,7.289999999999999,877.7900000000001,2358.5499999999997,2618.08,298.42,137.12,6.800000000000001,1079.22
24,7,0,2323.77,2491.3500000000004,290.33,123.13,5.15,1133.03,2345.8900000000003,2574.2,296.89,148.93,6.02,1101.96
6,18,1,2323.77,2491.3500000000004,290.33,123.13,5.15,1133.03,2345.8900000000003,2574.2,296.89,148.93,6.02,1101.96
37,19,0,1941.0700000000002,2358.71,229.54000000000002,161.07000000000002,2.14,669.1999999999999,2178.35,2519.31,274.33000000000004,112.44999999999999,5.03,937.63
17,41,1,2453.92,2383.47,283.61,125.39,5.4399999999999995,858.24,2297.7,2351.73,270.85,117.58999999999999,4.58,819.14
19,28,1,2012.1299999999999,2070.54,225.32999999999998,114.56,4.22,800.23,2203.92,2287.71,238.97000000000003,129.12,2.75,722.9899999999999
27,32,0,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001,2338.35,2588.71,306.92,145.17000000000002,6.2,1088.2199999999998
23,41,1,2430.51,2669.11,270.39,131.84,5.58,1269.08,2305.1099999999997,2558.16,271.05999999999995,143.13,5.58,842.73
22,19,0,2510.21,2575.0,306.54999999999995,133.39000000000001,5.24,968.98,2377.4,2431.23,292.67,117.83,5.37,844.39
48,19,0,2241.9900000000002,2558.18,272.56,132.69,5.6,929.9899999999999,2354.35,2690.99,268.54999999999995,150.85,5.42,863.98
29,26,1,2404.0699999999997,2625.46,250.95,150.39000000000001,4.91,973.83,2131.3199999999997,2428.4100000000003,235.76,162.44,3.3100000000000005,744.53
12,24,1,2401.1499999999996,2605.21,262.65,132.47000000000003,5.32,1000.47,2367.4,2617.4700000000003,274.03999999999996,149.75,5.7700000000000005,819.8100000000001
25,8,0,2616.16,2774.51,315.77,134.89999999999998,7.14,772.6400000000001,2116.88,2407.5499999999997,245.14,162.93,3.8499999999999996,741.35
13,22,1,2447.21,2672.3,301.03,141.35000000000002,4.6,834.0,2305.1099999999997,2558.16,271.06,143.13,5.58,842.73
31,36,0,2544.0699999999997,2728.84,285.32000000000005,131.36999999999998,6.550000000000001,1049.01,2305.1099999999997,2558.16,271.06,143.13,5.58,842.73
17,35,1,2401.15,2605.21,262.65,132.47,5.32,1000.47,2367.3999999999996,2617.47,274.03999999999996,149.75,5.7700000000000005,819.8100000000001
26,8,0,2257.13,2669.7,275.55,202.06,6.22,1132.74,2354.35,2690.99,268.54999999999995,150.85,5.42,863.9800000000001
5,21,1,2328.51,2562.2400000000002,261.59000000000003,150.2,4.68,735.8399999999999,2305.11,2558.16,271.06,143.13,5.58,842.73
33,24,0,2637.4100000000003,2911.45,362.42,189.87,8.95,1219.9,2325.66,2807.05,299.86,203.92,5.97,1484.91
11,30,1,2351.33,2576.88,283.08,156.76,5.54,1496.1599999999999,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
31,15,0,1992.6499999999999,2221.48,284.61,147.31,5.01,930.09,2345.89,2574.2,296.89,148.93,6.02,1101.96
39,10,0,1987.0500000000002,2279.0,277.07,180.97,3.0200000000000005,1646.2299999999998,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
20,29,1,2747.6000000000004,3166.2799999999997,347.99,124.50999999999999,9.57,1300.11,2068.2799999999997,2558.84,283.88,142.65999999999997,6.32,1628.3600000000001
34,22,0,2327.95,2583.0600000000004,298.31,155.76999999999998,6.35,1214.4199999999998,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
8,25,1,2048.28,2335.6000000000004,286.78999999999996,169.6,4.75,1485.25,2345.89,2574.2,296.89,148.93,6.02,1101.96
11,20,1,2588.07,2847.59,325.92,127.94999999999999,6.26,1524.0100000000002,2350.42,2592.87,310.08,143.24,6.3100000000000005,1107.12
25,24,0,2621.6699999999996,2801.0800000000004,345.02,139.82999999999998,8.23,1434.6999999999998,2345.89,2574.2,296.89,148.93,6.02,1101.96
15,27,1,3023.34,3060.4100000000003,351.65,123.36999999999999,12.42,1623.9099999999999,2325.66,2807.05,299.86,203.92000000000002,5.97,1484.91
26,13,0,1999.0899999999997,2269.46,312.08,167.39999999999998,5.18,937.1200000000001,2183.17,2472.5,290.52,148.82999999999998,5.24,1186.98
5,24,1,2328.68,2587.46,309.29999999999995,163.56000000000003,6.5200000000000005,1115.85,2345.89,2574.2,296.89,148.93,6.02,1101.96
33,40,0,1736.05,2064.52,218.14000000000001,171.93,2.3600000000000003,1059.07,2304.86,2691.71,294.19,167.49,6.26,1096.09
50,51,0,2480.7,2672.74,291.89,184.66,6.869999999999999,961.2,2232.34,2463.33,284.37,142.09,6.08,902.56
21,37,1,1897.3199999999997,2137.37,272.01,145.39,3.69,1426.96,2304.86,2691.71,294.19,167.49,6.26,1096.09
30,11,0,2683.3700000000003,2934.05,345.41,154.02,9.08,1408.8400000000001,2358.55,2618.08,298.42,137.12,6.800000000000001,1079.22
24,41,1,2317.85,2587.84,280.03999999999996,133.62,5.4799999999999995,940.5200000000001,2183.17,2472.5,290.52,148.82999999999998,5.24,1186.98
37,16,0,2637.4100000000003,2911.45,362.42,189.87,8.95,1219.9,2325.66,2807.05,299.85999999999996,203.92000000000002,5.97,1484.9099999999999
13,29,1,2913.8599999999997,2908.52,363.4,94.23,11.100000000000001,1554.84,2345.8900000000003,2574.2,296.89,148.93,6.02,1101.96
31,27,1,2516.77,2661.02,321.21000000000004,137.8,7.7299999999999995,1378.73,2350.42,2592.87,310.08,143.24,6.3100000000000005,1107.1200000000001
10,20,1,2196.2599999999998,2621.3199999999997,289.1,202.28,5.279999999999999,1067.4199999999998,2358.55,2618.08,298.42,137.12,6.800000000000001,1079.22
24,24,1,2327.95,2583.0600000000004,298.31,155.77,6.3500000000000005,1214.42,2232.3399999999997,2463.33,284.37,142.09,6.08,902.56
23,28,1,2276.75,2604.62,307.0,212.69000000000003,5.3999999999999995,1038.53,2304.86,2691.7099999999996,294.19000000000005,167.49,6.26,1096.09
41,10,0,2791.48,3155.39,338.44000000000005,235.26,8.26,859.47,2325.66,2807.0499999999997,299.86,203.92000000000002,5.97,1484.9099999999999
3,23,1,1987.0500000000002,2279.0,277.07,180.96999999999997,3.02,1646.23,2232.3399999999997,2463.33,284.37,142.09,6.08,902.56
17,29,1,2327.9500000000003,2583.06,298.31,155.76999999999998,6.3500000000000005,1214.4199999999998,2232.3399999999997,2463.33,284.37,142.09,6.08,902.56
12,18,1,2307.05,2660.4700000000003,237.77999999999997,123.69000000000001,2.04,947.88,2183.17,2472.5,290.52,148.83,5.24,1186.98
29,26,1,2437.59,2768.6899999999996,292.21000000000004,154.16,6.46,931.9699999999999,2304.86,2691.7099999999996,294.19000000000005,167.49,6.26,1096.09
16,33,1,2058.59,2438.3,243.79000000000002,147.34,3.2300000000000004,757.13,2183.17,2472.5,290.52,148.83,5.24,1186.98
13,30,1,2196.2599999999998,2621.3199999999997,289.1,202.28,5.279999999999999,1067.4199999999998,2358.55,2618.08,298.42,137.12,6.800000000000001,1079.22
22,28,1,2277.36,2510.8900000000003,284.56,138.96,6.77,1046.1000000000001,2232.3399999999997,2463.33,284.37,142.09,6.08,902.56
10,41,1,2375.1099999999997,2760.54,297.15,140.32,6.21,1318.63,2325.66,2807.0499999999997,299.86,203.92000000000002,5.97,1484.9099999999999
26,42,1,2289.16,2521.45,302.5,121.76999999999998,8.85,1201.44,2183.17,2472.5,290.52,148.83,5.24,1186.98
22,29,0,1723.11,2264.64,217.99,186.11,1.8000000000000003,1125.65,2325.66,2807.0499999999997,299.86,203.92000000000002,5.97,1484.9099999999999
19,34,1,2588.07,2847.59,325.91999999999996,127.94999999999999,6.26,1524.01,2350.42,2592.87,310.08,143.24,6.3100000000000005,1107.1200000000001
31,41,1,2480.7,2672.74,291.89000000000004,184.65999999999997,6.87,961.2,2232.3399999999997,2463.33,284.37,142.09,6.08,902.56
26,27,1,2012.89,2571.78,278.08,137.34,4.260000000000001,1057.8,2068.2799999999997,2558.8399999999997,283.88,142.66,6.32,1628.3600000000001
61,62,1,2393.43,2275.73,251.10000000000002,106.92,4.36,810.93,2673.96,2600.3,337.83000000000004,63.92000000000001,8.479999999999999,882.83
15,35,1,1748.21,2297.73,235.90999999999997,151.97,2.63,1443.54,1887.94,2454.21,257.85,170.1,3.9300000000000006,1531.1000000000001
8,28,1,2038.1200000000001,2334.26,285.25,183.52,3.7399999999999998,701.7399999999999,2013.6699999999998,2297.97,270.84000000000003,172.37000000000003,3.88,802.48
45,13,0,2355.8900000000003,2736.19,303.71,184.57,4.84,999.03,2138.89,2542.58,288.13,186.45000000000002,4.4,1189.48
43,48,1,2475.88,2744.3,321.92,134.98,6.399999999999999,1172.3400000000001,2411.48,2641.86,321.62,150.87,7.31,1383.23
40,19,0,2404.7200000000003,2652.04,314.2,167.76,5.91,937.1600000000001,2465.09,2673.0399999999995,329.83000000000004,135.26000000000002,8.13,1390.6299999999999
41,39,1,2565.96,2758.62,330.36,137.08,7.0,1276.7600000000002,2465.09,2673.0399999999995,329.83000000000004,135.26000000000002,8.13,1390.6299999999999
23,11,0,2670.2999999999997,2779.7400000000002,370.11,130.34,10.33,1307.4899999999998,2465.09,2673.0399999999995,329.83000000000004,135.26000000000002,8.13,1390.6299999999999
30,16,0,2278.0499999999997,2616.37,292.32,224.51,5.81,1986.87,2588.9700000000003,3016.51,335.96000000000004,185.73,7.1899999999999995,1327.89
34,35,0,2271.2599999999998,2487.13,297.59000000000003,141.98000000000002,5.41,692.73,2465.09,2673.0399999999995,329.83000000000004,135.26000000000002,8.13,1390.6299999999999
38,20,0,2524.03,2825.1799999999994,313.33,153.75,6.37,1325.4,2440.13,2717.7299999999996,316.86,159.55999999999997,5.84,1506.4099999999999
45,21,0,2309.57,2518.54,319.82,141.75,6.1899999999999995,1033.5200000000002,2465.09,2673.04,329.83000000000004,135.26000000000002,8.13,1390.6299999999999
32,12,0,2430.34,2615.7,304.97,113.89999999999999,7.789999999999999,1216.86,2467.0400000000004,2671.79,332.48,146.46,6.88,1421.1999999999998
17,34,1,2430.34,2615.7,304.97,113.89999999999999,7.789999999999999,1216.86,2467.0400000000004,2671.79,332.48,146.46,6.88,1421.1999999999998
17,30,1,2486.05,2692.42,310.73999999999995,145.04000000000002,7.31,995.6,2411.48,2641.86,321.62,150.87,7.31,1383.23
27,37,1,2404.7200000000003,2652.04,314.2,167.76,5.91,937.1600000000001,2465.09,2673.04,329.83000000000004,135.26000000000002,8.13,1390.6299999999999
27,15,0,2344.6499999999996,2601.29,313.24,141.67,5.6899999999999995,1801.81,2467.0400000000004,2671.79,332.48,146.46,6.88,1421.1999999999998
32,19,0,2174.47,2470.33,303.38,183.99,5.2299999999999995,1490.86,2256.88,2566.97,304.74,177.28,5.8,1459.05
22,29,1,2266.34,2513.9300000000003,296.18,129.78,5.37,1191.98,2465.0899999999997,2673.04,329.83000000000004,135.26,8.13,1390.6299999999999
18,5,0,2323.77,2491.3500000000004,290.33,123.13,5.15,1133.0300000000002,2467.04,2671.79,332.48,146.45999999999998,6.88,1421.1999999999998
31,8,0,2670.2999999999997,2779.7400000000002,370.11,130.34,10.330000000000002,1307.49,2465.0899999999997,2673.04,329.83000000000004,135.26,8.13,1390.6299999999999
32,19,0,2585.71,2704.84,371.29,125.19999999999999,7.67,1195.42,2465.0899999999997,2673.04,329.83000000000004,135.26,8.13,1390.6299999999999
